order_id,user_id,timestamp,order_date,order_category,has_availed,item_id,rating,feedback,sentiment
1807,1025,2020-05-20 01:57:26,2020-05-20,Lunch,1,4,,,
1808,1007,2020-05-20 02:24:26,2020-05-20,Lunch,1,5,2.0," In Thali rice itself is not cooked, too grainy",neutral
1809,1037,2020-05-20 03:31:26,2020-05-20,Lunch,1,6,3.0,Chicken pieces in biryani are yummy and tasty,neutral
1810,1048,2020-05-20 03:40:26,2020-05-20,Lunch,1,10,,,
1811,1024,2020-05-20 04:08:26,2020-05-20,Lunch,1,4,3.0,One of best chicken biryanis i have had,neutral
1812,1029,2020-05-20 04:30:26,2020-05-20,Lunch,1,6,,,
1813,1042,2020-05-20 04:57:26,2020-05-20,Lunch,1,3,1.0,It felt like watery sambhar there were no veggies.,neutral
1814,1002,2020-05-20 05:53:26,2020-05-20,Lunch,1,8,,,
1815,1020,2020-05-20 07:34:26,2020-05-20,Lunch,1,8,1.0,tasteless and worthless Biryani,neutral
1816,1044,2020-05-20 07:48:26,2020-05-20,Lunch,1,8,,,
1817,1005,2020-05-20 08:13:26,2020-05-20,Lunch,1,5,,,
1818,1028,2020-05-20 08:25:26,2020-05-20,Lunch,1,6,,,
491,1030,2020-05-20 10:10:26,2020-05-20,Dinner,1,12,,,
492,1018,2020-05-20 10:22:26,2020-05-20,Dinner,1,12,,,
493,1022,2020-05-20 11:13:26,2020-05-20,Dinner,1,3,,,
494,1002,2020-05-20 11:50:26,2020-05-20,Dinner,1,3,,,
495,1001,2020-05-20 12:39:26,2020-05-20,Dinner,1,3,2.0,Dal is inedible and unworthy.,neutral
496,1028,2020-05-20 13:25:26,2020-05-20,Dinner,1,3,,,
497,1016,2020-05-20 14:31:26,2020-05-20,Dinner,1,12,,,
498,1032,2020-05-20 14:46:26,2020-05-20,Dinner,1,12,,,
1819,1035,2020-05-20 15:22:26,2020-05-21,Lunch,1,2,,,
1820,1001,2020-05-20 15:47:26,2020-05-21,Lunch,1,12,,,
1821,1006,2020-05-20 16:53:26,2020-05-21,Lunch,1,12,2.0,Quantity was very less for chicken curry,neutral
1822,1010,2020-05-20 17:06:26,2020-05-21,Lunch,1,4,,,
1823,1012,2020-05-20 17:16:26,2020-05-21,Lunch,1,12,,,
1824,1020,2020-05-20 17:18:26,2020-05-21,Lunch,1,2,3.0,The quality of food they serve for the price is very commendable.,neutral
1825,1034,2020-05-20 17:47:26,2020-05-21,Lunch,1,7,,,
1826,1022,2020-05-20 18:32:26,2020-05-21,Lunch,1,14,,,
1828,1032,2020-05-20 18:38:26,2020-05-21,Lunch,1,4,1.0,egg curry tasted horrible and pungent,neutral
1827,1015,2020-05-20 18:38:26,2020-05-21,Lunch,1,5,1.0,egg curry is salty and tasteless,neutral
1829,1037,2020-05-20 20:15:26,2020-05-21,Lunch,1,12,1.0,It felt like watery sambhar there were no veggies.,neutral
1830,1039,2020-05-20 20:57:26,2020-05-21,Lunch,1,12,2.0,The food was so spicy that we were not able to eat what we had ordered.,neutral
1831,1040,2020-05-20 20:58:26,2020-05-21,Lunch,1,2,2.0,not satisfied with taste of food,neutral
1832,1011,2020-05-20 22:09:26,2020-05-21,Lunch,1,1,,,
1833,1026,2020-05-20 22:29:26,2020-05-21,Lunch,1,12,3.0,Chutney is exceptionally tasty. Baingan curry also too good. ,neutral
1834,1044,2020-05-20 22:32:26,2020-05-21,Lunch,1,1,3.0,Everything tasted amazing,positive
1835,1049,2020-05-20 22:56:26,2020-05-21,Lunch,1,14,3.0,Nice Flavour,positive
1836,1017,2020-05-20 23:52:26,2020-05-21,Lunch,1,0,3.0,potato fry taste was super feels like homemade ,positive
1837,1019,2020-05-21 00:28:26,2020-05-21,Lunch,1,12,3.0,Chicken pieces in biryani are yummy and tasty,neutral
1838,1031,2020-05-21 03:39:26,2020-05-21,Lunch,1,3,3.0,Thali is simple and tasty.,neutral
1839,1033,2020-05-21 04:16:26,2020-05-21,Lunch,1,3,1.0,It felt like watery sambhar there were no veggies.,neutral
1840,1048,2020-05-21 04:28:26,2020-05-21,Lunch,1,4,,,
1841,1005,2020-05-21 04:35:26,2020-05-21,Lunch,1,12,,,
1842,1027,2020-05-21 04:48:26,2020-05-21,Lunch,1,1,3.0,Curry was tasty with good amount of paneer,neutral
1843,1021,2020-05-21 05:01:26,2020-05-21,Lunch,1,7,2.0,Veg biryani was okay. It was not bad but not the good biryanis you would remember for long. Had very less vegetables in it but adequate Masala. A little too spicy for me. ,neutral
1844,1004,2020-05-21 05:57:26,2020-05-21,Lunch,1,4,,,
1845,1009,2020-05-21 07:33:26,2020-05-21,Lunch,1,4,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
1846,1013,2020-05-21 08:56:26,2020-05-21,Lunch,1,1,3.0,Egg curry is ok.,neutral
499,1006,2020-05-21 10:02:26,2020-05-21,Dinner,1,12,,,
500,1032,2020-05-21 10:34:26,2020-05-21,Dinner,1,3,1.0,Paneer Curry tasted awful and smelled bad.,negative
501,1022,2020-05-21 11:15:26,2020-05-21,Dinner,1,12,3.0,potato fry taste was super feels like homemade ,positive
502,1029,2020-05-21 12:59:26,2020-05-21,Dinner,1,3,,,
503,1050,2020-05-21 13:13:26,2020-05-21,Dinner,1,12,3.0,Excellent taste and quality food,neutral
504,1041,2020-05-21 13:35:26,2020-05-21,Dinner,1,3,,,
505,1035,2020-05-21 13:55:26,2020-05-21,Dinner,1,12,3.0,"the taste is quite good, quantity is sufficient",neutral
1847,1027,2020-05-21 15:05:26,2020-05-22,Lunch,1,2,,,
1848,1014,2020-05-21 15:24:26,2020-05-22,Lunch,1,1,3.0,Biryani is so divine,positive
506,1030,2020-05-21 15:58:26,2020-05-21,Dinner,1,3,,,
1849,1012,2020-05-21 15:58:26,2020-05-22,Lunch,1,0,,,
1850,1003,2020-05-21 16:34:26,2020-05-22,Lunch,1,1,3.0,Chicken curry is good.,neutral
1851,1025,2020-05-21 16:44:26,2020-05-22,Lunch,1,0,2.0,Dal is inedible and unworthy.,neutral
1852,1043,2020-05-21 16:49:26,2020-05-22,Lunch,1,0,,,
1853,1037,2020-05-21 16:54:26,2020-05-22,Lunch,1,1,,,
1854,1030,2020-05-21 17:09:26,2020-05-22,Lunch,1,0,2.0,"Biryani was really bad though. First place, the chicken pieces were almost nill and the spice level was not good. ",neutral
1855,1048,2020-05-21 17:16:26,2020-05-22,Lunch,1,0,3.0,Chicken curry is really tasty and rotis are perfect,neutral
1856,1017,2020-05-21 18:03:26,2020-05-22,Lunch,1,1,,,
1857,1042,2020-05-21 19:23:26,2020-05-22,Lunch,1,1,,,
1858,1033,2020-05-21 19:58:26,2020-05-22,Lunch,1,0,2.0,"no flavor, no taste",negative
1859,1013,2020-05-21 20:00:26,2020-05-22,Lunch,1,1,3.0,Excellent taste and quality food,neutral
1860,1036,2020-05-21 20:01:26,2020-05-22,Lunch,1,0,2.0,Quantity was very less for chicken curry,neutral
1861,1019,2020-05-21 20:09:26,2020-05-22,Lunch,1,1,,,
1862,1002,2020-05-21 20:13:26,2020-05-22,Lunch,1,1,,,
1863,1032,2020-05-21 20:27:26,2020-05-22,Lunch,1,2,,,
1864,1004,2020-05-21 20:35:26,2020-05-22,Lunch,1,2,,,
1865,1044,2020-05-21 21:47:26,2020-05-22,Lunch,1,2,3.0,The aroma of the Biryani is enticing. The biryani has generous amounts of paneer and has right consistency of spice levels just like home made.,neutral
1866,1007,2020-05-21 22:18:26,2020-05-22,Lunch,1,1,,,
1867,1006,2020-05-21 22:36:26,2020-05-22,Lunch,1,0,,,
1868,1011,2020-05-21 22:41:26,2020-05-22,Lunch,1,2,,,
1869,1018,2020-05-21 22:47:26,2020-05-22,Lunch,1,2,,,
1870,1034,2020-05-22 00:16:26,2020-05-22,Lunch,1,1,,,
1871,1038,2020-05-22 01:01:26,2020-05-22,Lunch,1,1,3.0,Curry is good and Roti's are also fine,neutral
1872,1046,2020-05-22 01:03:26,2020-05-22,Lunch,1,2,,,
1873,1005,2020-05-22 02:52:26,2020-05-22,Lunch,1,0,,,
1874,1015,2020-05-22 02:56:26,2020-05-22,Lunch,1,0,,,
1875,1035,2020-05-22 03:23:26,2020-05-22,Lunch,1,1,,,
1876,1021,2020-05-22 03:40:26,2020-05-22,Lunch,1,2,,,
1877,1010,2020-05-22 03:43:26,2020-05-22,Lunch,1,2,,,
1878,1031,2020-05-22 04:10:26,2020-05-22,Lunch,1,1,2.0,the items in the thali were inadequate,neutral
1879,1050,2020-05-22 04:38:26,2020-05-22,Lunch,1,2,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
1880,1024,2020-05-22 04:44:26,2020-05-22,Lunch,1,1,,,
1881,1047,2020-05-22 05:15:26,2020-05-22,Lunch,1,1,3.0, good and sufficient meal,neutral
1882,1008,2020-05-22 05:36:26,2020-05-22,Lunch,1,2,,,
1883,1020,2020-05-22 05:55:26,2020-05-22,Lunch,1,2,3.0,Food is tasty and delicious,neutral
1884,1016,2020-05-22 06:12:26,2020-05-22,Lunch,1,1,,,
1885,1041,2020-05-22 06:28:26,2020-05-22,Lunch,1,0,,,
1886,1028,2020-05-22 08:14:26,2020-05-22,Lunch,1,0,2.0,The taste of roti became worse,neutral
1887,1039,2020-05-22 08:24:26,2020-05-22,Lunch,1,2,,,
1888,1049,2020-05-22 08:33:26,2020-05-22,Lunch,1,2,,,
1889,1040,2020-05-22 08:44:26,2020-05-22,Lunch,1,2,1.0,the pulav taste was so worst,negative
1890,1045,2020-05-22 08:46:26,2020-05-22,Lunch,1,2,,,
507,1038,2020-05-22 11:24:26,2020-05-22,Dinner,1,3,,,
508,1001,2020-05-22 11:32:26,2020-05-22,Dinner,1,12,,,
509,1032,2020-05-22 11:56:26,2020-05-22,Dinner,1,3,,,
510,1029,2020-05-22 12:07:26,2020-05-22,Dinner,1,12,1.0,the pulav taste was so worst,negative
511,1018,2020-05-22 12:15:26,2020-05-22,Dinner,1,3,,,
512,1035,2020-05-22 12:57:26,2020-05-22,Dinner,1,12,2.0,the items in the thali were inadequate,neutral
513,1041,2020-05-22 13:10:26,2020-05-22,Dinner,1,12,2.0,Food is average and rotis were burnt,neutral
514,1028,2020-05-22 13:13:26,2020-05-22,Dinner,1,12,3.0,"Dal is good , rasam is ok ",positive
1891,1050,2020-05-24 15:18:26,2020-05-25,Lunch,1,10,3.0,Chicken curry is really tasty and rotis are perfect,neutral
1892,1042,2020-05-24 15:28:26,2020-05-25,Lunch,1,12,,,
1893,1035,2020-05-24 15:33:26,2020-05-25,Lunch,1,6,3.0,tasty veg thali. Sambar and rasam were delicious. ,neutral
1894,1014,2020-05-24 15:36:26,2020-05-25,Lunch,1,4,,,
1895,1003,2020-05-24 15:57:26,2020-05-25,Lunch,1,10,1.0,the pulav taste was so worst,negative
1896,1010,2020-05-24 16:13:26,2020-05-25,Lunch,1,12,,,
1897,1031,2020-05-24 16:36:26,2020-05-25,Lunch,1,5,1.0,completely frustrated with the taste and nature of the food,neutral
1898,1044,2020-05-24 17:37:26,2020-05-25,Lunch,1,6,3.0,One of best chicken biryanis i have had,neutral
1899,1047,2020-05-24 18:19:26,2020-05-25,Lunch,1,11,1.0,egg curry is salty and tasteless,neutral
1900,1049,2020-05-24 18:23:26,2020-05-25,Lunch,1,9,,,
1901,1032,2020-05-24 19:00:26,2020-05-25,Lunch,1,5,,,
1902,1025,2020-05-24 19:30:26,2020-05-25,Lunch,1,5,2.0,"Chicken is not well cooked , it tasted a bit raw , quality can be improved",neutral
1903,1008,2020-05-24 20:26:26,2020-05-25,Lunch,1,7,2.0,the items in the thali were inadequate,neutral
1904,1002,2020-05-24 20:40:26,2020-05-25,Lunch,1,13,,,
1905,1023,2020-05-24 21:03:26,2020-05-25,Lunch,1,11,3.0,Everything tasted amazing,positive
1906,1029,2020-05-24 21:06:26,2020-05-25,Lunch,1,6,,,
1907,1028,2020-05-24 21:28:26,2020-05-25,Lunch,1,8,,,
1908,1048,2020-05-24 21:54:26,2020-05-25,Lunch,1,3,2.0,The dishes are quite spicy that we could not complete it,neutral
1909,1041,2020-05-24 22:19:26,2020-05-25,Lunch,1,4,2.0,The dishes are quite spicy that we could not complete it,neutral
1910,1013,2020-05-24 22:31:26,2020-05-25,Lunch,1,3,3.0,The food is tasty and looks healthy.,neutral
1911,1030,2020-05-24 23:27:26,2020-05-25,Lunch,1,7,3.0,Everything tasted amazing,positive
1912,1020,2020-05-24 23:34:26,2020-05-25,Lunch,1,8,1.0,Bad unhygienic tasteless food,negative
1913,1009,2020-05-24 23:52:26,2020-05-25,Lunch,1,7,3.0,Curd rice is well mixed and tasted so good ,neutral
1914,1001,2020-05-25 00:39:26,2020-05-25,Lunch,1,13,,,
1915,1036,2020-05-25 00:46:26,2020-05-25,Lunch,1,11,3.0,Rotis are soft and curry tasted fine,neutral
1916,1007,2020-05-25 01:04:26,2020-05-25,Lunch,1,4,3.0,"Dal is good , rasam is ok ",positive
1917,1006,2020-05-25 01:43:26,2020-05-25,Lunch,1,9,,,
1918,1011,2020-05-25 02:18:26,2020-05-25,Lunch,1,10,,,
1920,1027,2020-05-25 02:47:26,2020-05-25,Lunch,1,10,3.0,"the taste is quite good, quantity is sufficient",neutral
1919,1026,2020-05-25 02:47:26,2020-05-25,Lunch,1,3,3.0,Curry was tasty with good amount of paneer,neutral
1921,1034,2020-05-25 02:51:26,2020-05-25,Lunch,1,3,3.0,food is delectable,positive
1922,1004,2020-05-25 03:04:26,2020-05-25,Lunch,1,4,,,
1923,1017,2020-05-25 05:14:26,2020-05-25,Lunch,1,3,3.0,Egg curry is ok.,neutral
1924,1018,2020-05-25 05:47:26,2020-05-25,Lunch,1,4,3.0,Homely food.. Loved it...!!,positive
1925,1046,2020-05-25 06:18:26,2020-05-25,Lunch,1,6,3.0, gravy served with biryani which was really tasty,neutral
1926,1039,2020-05-25 06:34:26,2020-05-25,Lunch,1,7,3.0,Good taste .....gongura rice is good,positive
1927,1043,2020-05-25 07:14:26,2020-05-25,Lunch,1,11,2.0,Dal is inedible and unworthy.,neutral
1928,1021,2020-05-25 07:40:26,2020-05-25,Lunch,1,7,1.0,egg curry tasted horrible and pungent,neutral
1929,1016,2020-05-25 08:28:26,2020-05-25,Lunch,1,10,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
1930,1033,2020-05-25 08:33:26,2020-05-25,Lunch,1,10,3.0,Egg curry is ok.,neutral
1931,1024,2020-05-25 08:51:26,2020-05-25,Lunch,1,4,,,
515,1035,2020-05-25 10:00:26,2020-05-25,Dinner,1,12,,,
516,1050,2020-05-25 10:08:26,2020-05-25,Dinner,1,3,,,
517,1028,2020-05-25 11:33:26,2020-05-25,Dinner,1,12,1.0,egg curry is salty and tasteless,neutral
518,1014,2020-05-25 13:01:26,2020-05-25,Dinner,1,12,3.0,"Food is delicious, not spicy and not oily.",neutral
519,1032,2020-05-25 13:26:26,2020-05-25,Dinner,1,3,3.0,"Biryani is mouthwatering , chicken is well cooked",neutral
520,1022,2020-05-25 14:00:26,2020-05-25,Dinner,1,3,3.0,The food is tasty and looks healthy.,neutral
521,1001,2020-05-25 15:03:26,2020-05-25,Dinner,1,12,,,
522,1046,2020-05-25 15:24:26,2020-05-25,Dinner,1,3,3.0,Homely food.. Loved it...!!,positive
1932,1015,2020-05-25 15:52:26,2020-05-26,Lunch,1,0,1.0,Worst curry ever seen didn't have any salt and huge amount of oil in that,neutral
1933,1034,2020-05-25 16:08:26,2020-05-26,Lunch,1,2,,,
1934,1031,2020-05-25 16:12:26,2020-05-26,Lunch,1,7,,,
1935,1043,2020-05-25 17:01:26,2020-05-26,Lunch,1,0,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
1936,1012,2020-05-25 17:02:26,2020-05-26,Lunch,1,14,3.0,Curry is yummy,positive
1937,1047,2020-05-25 17:59:26,2020-05-26,Lunch,1,12,2.0,Raitha served with biryani is watery. ,neutral
1938,1045,2020-05-25 19:36:26,2020-05-26,Lunch,1,12,1.0,the pulav taste was so worst,negative
1940,1024,2020-05-25 19:37:26,2020-05-26,Lunch,1,4,,,
1939,1003,2020-05-25 19:37:26,2020-05-26,Lunch,1,7,,,
1941,1048,2020-05-25 19:50:26,2020-05-26,Lunch,1,4,3.0,Foods smelled so tempting and taste is equally good,neutral
1942,1004,2020-05-25 20:04:26,2020-05-26,Lunch,1,3,3.0,"Dal is good , rasam is ok ",positive
1943,1037,2020-05-25 20:28:26,2020-05-26,Lunch,1,14,,,
1944,1044,2020-05-25 20:40:26,2020-05-26,Lunch,1,4,1.0,It felt like watery sambhar there were no veggies.,neutral
1945,1026,2020-05-25 21:12:26,2020-05-26,Lunch,1,4,3.0,Curry is good and Roti's are also fine,neutral
1946,1014,2020-05-25 21:20:26,2020-05-26,Lunch,1,4,,,
1947,1005,2020-05-25 22:36:26,2020-05-26,Lunch,1,3,,,
1948,1021,2020-05-25 23:03:26,2020-05-26,Lunch,1,2,,,
1949,1050,2020-05-26 00:10:26,2020-05-26,Lunch,1,12,1.0,Terrible curry ever seen seemed to have no salt and a high proportion of oil in it.,neutral
1950,1039,2020-05-26 00:34:26,2020-05-26,Lunch,1,5,,,
1951,1042,2020-05-26 01:05:26,2020-05-26,Lunch,1,7,1.0,"Aloo is not cooked at all , it tasted really bad",neutral
1952,1011,2020-05-26 01:44:26,2020-05-26,Lunch,1,1,,,
1953,1036,2020-05-26 03:35:26,2020-05-26,Lunch,1,2,2.0,"Although the food tasted good, the roti was very rubbery and the chicken curry was filled with bones.",neutral
1954,1006,2020-05-26 03:57:26,2020-05-26,Lunch,1,4,,,
1955,1001,2020-05-26 04:06:26,2020-05-26,Lunch,1,0,3.0,tasty veg thali. Sambar and rasam were delicious. ,neutral
1956,1018,2020-05-26 04:37:26,2020-05-26,Lunch,1,7,,,
1957,1030,2020-05-26 05:58:26,2020-05-26,Lunch,1,2,1.0,Paneer Curry tasted awful and smelled bad.,negative
1958,1049,2020-05-26 06:31:26,2020-05-26,Lunch,1,3,,,
1959,1022,2020-05-26 07:06:26,2020-05-26,Lunch,1,5,,,
1960,1007,2020-05-26 07:15:26,2020-05-26,Lunch,1,2,3.0,Food is tasty and delicious,neutral
1961,1028,2020-05-26 07:26:26,2020-05-26,Lunch,1,12,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
1962,1002,2020-05-26 08:28:26,2020-05-26,Lunch,1,4,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
1963,1020,2020-05-26 08:50:26,2020-05-26,Lunch,1,0,,,
523,1050,2020-05-26 11:00:26,2020-05-26,Dinner,1,12,,,
524,1025,2020-05-26 11:43:26,2020-05-26,Dinner,1,12,,,
525,1029,2020-05-26 12:59:26,2020-05-26,Dinner,1,12,2.0,Dal is inedible and unworthy.,neutral
526,1022,2020-05-26 13:46:26,2020-05-26,Dinner,1,12,,,
527,1012,2020-05-26 14:34:26,2020-05-26,Dinner,1,12,2.0,the quantity of pulao and chicken curry was completely less compared to their starting time.,neutral
528,1014,2020-05-26 14:39:26,2020-05-26,Dinner,1,3,,,
1964,1004,2020-05-26 15:03:26,2020-05-27,Lunch,1,8,2.0,the items in the thali were inadequate,neutral
529,1035,2020-05-26 15:12:26,2020-05-26,Dinner,1,12,,,
1965,1019,2020-05-26 15:17:26,2020-05-27,Lunch,1,7,,,
530,1041,2020-05-26 15:42:26,2020-05-26,Dinner,1,12,3.0,Curry flavour is good and rotis are perfect,positive
1966,1008,2020-05-26 16:23:26,2020-05-27,Lunch,1,4,,,
1967,1042,2020-05-26 16:26:26,2020-05-27,Lunch,1,6,2.0,Raitha served with biryani is watery. ,neutral
1968,1028,2020-05-26 17:22:26,2020-05-27,Lunch,1,12,,,
1969,1029,2020-05-26 17:36:26,2020-05-27,Lunch,1,12,,,
1970,1039,2020-05-26 18:04:26,2020-05-27,Lunch,1,5,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
1971,1037,2020-05-26 18:42:26,2020-05-27,Lunch,1,8,,,
1972,1047,2020-05-26 18:46:26,2020-05-27,Lunch,1,12,3.0,Chicken curry is good.,neutral
1973,1012,2020-05-26 18:47:26,2020-05-27,Lunch,1,4,,,
1974,1041,2020-05-26 18:48:26,2020-05-27,Lunch,1,5,3.0,Curd rice is well mixed and tasted so good ,neutral
1975,1049,2020-05-26 18:58:26,2020-05-27,Lunch,1,6,1.0,Tasty was very bad.. got annoying smell from dish,neutral
1976,1001,2020-05-26 19:06:26,2020-05-27,Lunch,1,7,1.0,The food was not good at all. No balance in the flavours and the chicken smells raw.,neutral
1977,1036,2020-05-26 19:21:26,2020-05-27,Lunch,1,12,3.0,"Sambar rice is absolutely delightful, thick and tasty",neutral
1978,1018,2020-05-26 19:41:26,2020-05-27,Lunch,1,4,,,
1979,1022,2020-05-26 20:22:26,2020-05-27,Lunch,1,3,2.0,Quantity was very less for chicken curry,neutral
1980,1030,2020-05-26 20:28:26,2020-05-27,Lunch,1,4,,,
1981,1046,2020-05-26 21:13:26,2020-05-27,Lunch,1,4,,,
1982,1013,2020-05-26 21:15:26,2020-05-27,Lunch,1,6,2.0,Quantity was very less for chicken curry,neutral
1983,1044,2020-05-26 21:17:26,2020-05-27,Lunch,1,3,3.0,"I had Thotakura Pappu and Sambar Rice with Bangaladumpa Fry, both are delicious",neutral
1984,1011,2020-05-26 21:30:26,2020-05-27,Lunch,1,5,1.0,the pulav taste was so worst,negative
1985,1035,2020-05-26 22:20:26,2020-05-27,Lunch,1,9,3.0,Tasty food,neutral
1986,1017,2020-05-26 23:04:26,2020-05-27,Lunch,1,11,,,
1987,1016,2020-05-26 23:25:26,2020-05-27,Lunch,1,9,3.0,Delicious food,positive
1988,1026,2020-05-26 23:31:26,2020-05-27,Lunch,1,12,,,
1989,1045,2020-05-26 23:52:26,2020-05-27,Lunch,1,12,,,
1990,1027,2020-05-27 00:48:26,2020-05-27,Lunch,1,10,3.0,Good taste .....gongura rice is good,positive
1991,1034,2020-05-27 01:30:26,2020-05-27,Lunch,1,12,3.0,veg biryani was really good.,neutral
1992,1033,2020-05-27 03:06:26,2020-05-27,Lunch,1,8,1.0,"Aloo is not cooked at all , it tasted really bad",neutral
1993,1032,2020-05-27 04:44:26,2020-05-27,Lunch,1,7,1.0,Pulao was way below Mark,neutral
1994,1020,2020-05-27 04:58:26,2020-05-27,Lunch,1,9,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
1995,1023,2020-05-27 05:21:26,2020-05-27,Lunch,1,11,3.0, gravy served with biryani which was really tasty,neutral
1996,1043,2020-05-27 05:25:26,2020-05-27,Lunch,1,4,2.0,"curry is a bit oily , can be improved",neutral
1997,1005,2020-05-27 05:44:26,2020-05-27,Lunch,1,10,2.0,The food was so spicy that we were not able to eat what we had ordered.,neutral
1998,1048,2020-05-27 07:45:26,2020-05-27,Lunch,1,7,2.0,taste is good but too much oil in biryani rice,neutral
1999,1009,2020-05-27 08:49:26,2020-05-27,Lunch,1,8,3.0,"Paneer curry was much better than last time , just the right amount of spice",neutral
2000,1015,2020-05-27 08:52:26,2020-05-27,Lunch,1,8,,,
531,1027,2020-05-27 10:23:26,2020-05-27,Dinner,1,3,3.0,"Biryani is mouthwatering , chicken is well cooked",neutral
532,1028,2020-05-27 11:14:26,2020-05-27,Dinner,1,12,,,
533,1020,2020-05-27 11:55:26,2020-05-27,Dinner,1,12,,,
534,1038,2020-05-27 12:23:26,2020-05-27,Dinner,1,12,3.0,food is delectable,positive
535,1001,2020-05-27 12:36:26,2020-05-27,Dinner,1,3,3.0,Food is tasty and delicious,neutral
536,1012,2020-05-27 12:50:26,2020-05-27,Dinner,1,12,,,
537,1035,2020-05-27 14:06:26,2020-05-27,Dinner,1,3,1.0,"Chicken Biryani was downright terrible however. In front of the rest of the competition, the chicken pieces were nearly nill and the flavor level was bad.",neutral
538,1018,2020-05-27 14:38:26,2020-05-27,Dinner,1,12,,,
539,1022,2020-05-27 14:53:26,2020-05-27,Dinner,1,12,,,
540,1041,2020-05-27 14:54:26,2020-05-27,Dinner,1,12,,,
2001,1028,2020-05-27 15:24:26,2020-05-28,Lunch,1,5,,,
2002,1016,2020-05-27 15:52:26,2020-05-28,Lunch,1,2,3.0,Biryani tasted delicious,positive
2003,1018,2020-05-27 16:04:26,2020-05-28,Lunch,1,12,,,
2004,1044,2020-05-27 18:02:26,2020-05-28,Lunch,1,2,,,
2005,1020,2020-05-27 18:10:26,2020-05-28,Lunch,1,0,1.0,Parotta was not fresh and the chicken curry provided had a weird smell.,neutral
2006,1035,2020-05-27 18:13:26,2020-05-28,Lunch,1,0,3.0,Food is tasty and delicious,neutral
2007,1002,2020-05-27 18:29:26,2020-05-28,Lunch,1,3,,,
2008,1036,2020-05-27 19:55:26,2020-05-28,Lunch,1,5,,,
2009,1025,2020-05-27 20:13:26,2020-05-28,Lunch,1,3,2.0,"no flavor, no taste",negative
2010,1039,2020-05-27 20:33:26,2020-05-28,Lunch,1,12,2.0,Food is average and rotis were burnt,neutral
2011,1005,2020-05-27 22:04:26,2020-05-28,Lunch,1,4,1.0,Paneer was very hard... Very disappointed... With taste...,neutral
2012,1021,2020-05-27 22:54:26,2020-05-28,Lunch,1,2,,,
2013,1031,2020-05-27 23:06:26,2020-05-28,Lunch,1,14,3.0,Everything tasted amazing,positive
2014,1004,2020-05-27 23:08:26,2020-05-28,Lunch,1,3,,,
2015,1043,2020-05-27 23:54:26,2020-05-28,Lunch,1,1,,,
2016,1024,2020-05-28 00:36:26,2020-05-28,Lunch,1,3,2.0,Biryani was too spicy and felt like eating mirchi rice with no flavour of biryani,neutral
2017,1048,2020-05-28 00:47:26,2020-05-28,Lunch,1,14,3.0,Biryani tasted delicious,positive
2018,1045,2020-05-28 01:20:26,2020-05-28,Lunch,1,2,1.0,"Aloo is not cooked at all , it tasted really bad",neutral
2019,1041,2020-05-28 01:59:26,2020-05-28,Lunch,1,5,,,
2020,1026,2020-05-28 02:21:26,2020-05-28,Lunch,1,12,3.0,veg biryani was really good.,neutral
2021,1047,2020-05-28 03:03:26,2020-05-28,Lunch,1,14,2.0,"Biryani was really bad though. First place, the chicken pieces were almost nill and the spice level was not good. ",neutral
2022,1007,2020-05-28 04:04:26,2020-05-28,Lunch,1,7,,,
2023,1011,2020-05-28 05:20:26,2020-05-28,Lunch,1,5,3.0,Tasty food,neutral
2024,1029,2020-05-28 05:27:26,2020-05-28,Lunch,1,14,,,
2025,1001,2020-05-28 05:27:26,2020-05-28,Lunch,1,2,2.0,"Chicken is not well cooked , it tasted a bit raw , quality can be improved",neutral
2026,1030,2020-05-28 06:11:26,2020-05-28,Lunch,1,3,2.0,the quantity of pulao and chicken curry was completely less compared to their starting time.,neutral
2027,1017,2020-05-28 06:27:26,2020-05-28,Lunch,1,5,2.0," In Thali rice itself is not cooked, too grainy",neutral
2029,1046,2020-05-28 07:27:26,2020-05-28,Lunch,1,7,3.0,Rotis are soft and curry tasted fine,neutral
2028,1019,2020-05-28 07:27:26,2020-05-28,Lunch,1,3,1.0,Parotta was not fresh and the chicken curry provided had a weird smell.,neutral
2030,1013,2020-05-28 07:52:26,2020-05-28,Lunch,1,3,2.0,The dishes are quite spicy that we could not complete it,neutral
541,1032,2020-05-28 10:48:26,2020-05-28,Dinner,1,3,,,
542,1001,2020-05-28 10:52:26,2020-05-28,Dinner,1,12,3.0,potato fry taste was super feels like homemade ,positive
543,1038,2020-05-28 11:34:26,2020-05-28,Dinner,1,3,2.0,taste is good but too much oil in biryani rice,neutral
544,1050,2020-05-28 11:38:26,2020-05-28,Dinner,1,3,,,
545,1035,2020-05-28 12:58:26,2020-05-28,Dinner,1,3,,,
